피시험자 ID,신장,체중,연령,성별,Seat Pos Index,,,,,,,,,,,
2021-01-29-32-725,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-741,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-757,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-772,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-788,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-803,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-819,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-835,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-850,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-866,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-881,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-897,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-913,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-928,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-944,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-959,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-975,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-32-991,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-006,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-022,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-037,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-053,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-069,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-084,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-100,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-115,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-131,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-147,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-162,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-178,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-193,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-209,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-225,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-240,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-256,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-271,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-287,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-303,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-318,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-334,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-349,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-365,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-381,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-396,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-412,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-427,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-459,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-474,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-490,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-505,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-521,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-537,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-552,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-568,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-599,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-615,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-630,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-646,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-661,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-677,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-693,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-708,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-724,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-739,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-755,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-771,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-786,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-802,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-817,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-833,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-849,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-864,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-880,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-895,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-911,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-927,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-973,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-33-989,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-005,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-020,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-036,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-051,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-067,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-083,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-098,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-114,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-129,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-145,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-161,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-176,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-207,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-223,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-239,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-254,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-285,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-301,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-317,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-332,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-348,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-363,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-379,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-395,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-426,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-441,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-457,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-473,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-488,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-504,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-519,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-535,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-551,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-566,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-582,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-597,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-613,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-629,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-644,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-660,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-675,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-691,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-707,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-722,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-738,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-753,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-769,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-785,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-800,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-816,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-847,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-863,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-878,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-894,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-909,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-925,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-941,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-956,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-972,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-34-987,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-003,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-019,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-034,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-050,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-065,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-081,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-097,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-112,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-128,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-143,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-159,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-175,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-190,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-206,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-221,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-237,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-253,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-268,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-284,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-299,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-315,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-331,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-346,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-362,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-377,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-393,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-409,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-424,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-471,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-487,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-502,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-518,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-533,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-549,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-565,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-580,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-596,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-611,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-627,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-643,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-658,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-674,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-689,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-705,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-736,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-752,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-767,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-783,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-799,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-814,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-830,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-845,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-861,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-877,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-892,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-908,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-923,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-939,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-955,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-970,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-35-986,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-36-001,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-36-017,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-36-033,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
